"orgpermid","cusip","isin","ticker","siccode"
4295904654,"680223104","US6802231042","ORI",6351
4295904655,"681904108","US6819041087","OCR",5912
4295904656,"681936100","US6819361006","OHI",6798
4295904658,"682406103","US6824061039","OLP",6798
4295904660,"682680103","US6826801036","OKE",4923
4295904663,"685564106","US6855641063","ORB",3663
4295904671,"","","OSG",4412
4295904672,"690732102","US6907321029","OMI",5047
4295904674,"698884103","US6988841036","PAR",3578
4295904675,"69331C108","US69331C1080","PCG",4931
4295904676,"693475105","US6934751057","PNC",6021
4295904677,"700658107","US7006581075","PRK",6021
4295904684,"69360J107","US69360J1079","PSB",6798
4295904686,"693506107","US6935061076","PPG",2851
4295904688,"062540109","US0625401098","BOH",6022
4295904691,"709102107","US7091021078","PEI",6798
4295904695,"700416209","US7004162092","PKE",3728
4295904699,"","","PVAC",1311
4295904703,"690742101","US6907421019","OC",3290
4295904705,"","","PMIR",NA
4295904709,"691497309","US6914973093","OXM",2320
4295904711,"696429307","US6964293079","PLL",3569
4295904715,"75970E107","US75970E1073","RNST",6022
4295904716,"711030106","US7110301063","PGL",NA
4295904717,"713278109","US7132781094","PBY",5531
4295904718,"713448108","US7134481081","PEP",2080
4295904719,"901109108","US9011091082","TPC",1540
4295904720,"714236106","US7142361069","PBT",6792
4295904722,"717081103","US7170811035","PFE",2834
4295904724,"718009608","US7180096080","WTRG",4941
4295904728,"718592108","US7185921084","PVH",2320
4295904734,"722903101","US7229031015","PCLB",6022
4295904735,"723484101","US7234841010","PNW",4911
4295904736,"72147K108","US72147K1088","PPC",2015
4295904739,"109696104","US1096961040","BCO",4731
4295904740,"724479100","US7244791007","PBI",3579
4295904743,"727493108","US7274931085","PLT",3661
4295904749,"726503105","US7265031051","PAA",4610
4295904755,"731745204","US7317452040","POLGA",2221
4295904756,"740065107","US7400651078","PPD",NA
4295904757,"740189105","US7401891053","PCP",3320
4295904758,"737630103","US7376301039","PCH",6798
4295904759,"713291102","US7132911022","POM",4931
4295904768,"74153Q102","US74153Q1022","PDE",NA
4295904769,"743315103","US7433151039","PGR",6331
4295904770,"","","PRLGL",NA
4295904777,"74460D109","US74460D1090","PSA",6798
4295904778,"69349H107","US69349H1077","PNM",4911
4295904779,"744375205","US7443752057","PMD",8071
4295904781,"745867101","US7458671010","PHM",1531
4295904782,"744573106","US7445731067","PEG",4931
4295904783,"745310102","US7453101021","PSD",4911
4295904785,"747316107","US7473161070","KWR",2990
4295904787,"74762E102","US74762E1029","PWR",1731
4295904788,"74834L100","US74834L1008","DGX",8071
4295904789,"74838C106","US74838C1062","ZQKSQ",2320
4295904792,"","","DEXO",7310
4295904793,"749685103","US7496851038","RPM",2851
4295904795,"749660106","US7496601060","RES",1389
4295904797,"74973W107","US74973W1071","RTI",3350
4295904799,"751028101","US7510281014","RAH",NA
4295904800,"751452202","US7514522025","RPT",6798
4295904803,"75281A109","US75281A1097","RRC",1311
4295904804,"754907103","US7549071030","RYN",6798
4295904805,"758075402","US7580754023","RWT",6798
4295904811,"758750103","US7587501039","RBC",3569
4295904812,"758849103","US7588491032","REG",6798
4295904813,"759351604","US7593516047","RGA",6311
4295904818,"760759100","US7607591002","RSG",4953
4295904819,"761152107","US7611521078","RMD",3841
4295904822,"761624105","US7616241052","REX",2860
4295904825,"761525609","US7615256093","REV",2844
4295904827,"767754104","US7677541044","RAD",5912
4295904835,"770323103","US7703231032","RHI",7363
4295904836,"770196103","US7701961036","RBN",3561
4295904837,"773903109","US7739031091","ROK",3829
4295904838,"772739207","US7727392075","RKT",2650
4295904839,"775371107","US7753711073","ROH",NA
4295904840,"775133101","US7751331015","ROG",2821
4295904842,"776696106","US7766961061","ROP",3823
4295904844,"775711104","US7757111049","ROL",7340
4295904847,"781258108","US7812581087","HTSI",NA
4295904852,"782233100","US7822331002","KIDBQ",3990
4295904853,"78387G103","US78387G1031","T",4813
4295904857,"783764103","US7837641031","RYL",1531
4295904860,"78440X101","US78440X1019","SLG",6798
4295904866,"861025104","US8610251048","SYBT",6022
4295904868,"785688102","US7856881021","SBR",6792
4295904869,"786449207","US7864492076","SFE",6799
4295904870,"786514208","US7865142084","SWY",5411
4295904873,"79377W108","US79377W1080","SKS",NA
4295904874,"795226109","US7952261094","SAL",6035
4295904875,"785905100","US7859051002","TSG",NA
4295904876,"790148100","US7901481009","JOE",6552
4295904877,"792860108","US7928601084","TRV",6331
4295904880,"803111103","US8031111037","HSH",NA
4295904881,"798241105","US7982411057","SJT",6792
4295904882,"804395101","US8043951016","BFS",6798
4295904883,"804137107","US8041371076","SHS",NA
4295904885,"806373106","US8063731066","SGK",2790
4295904886,"589331107","US5893311077","MRK",2834
4295904889,"808156103","US8081561032","DBMG",NA
4295904890,"808541106","US8085411069","SWM",2621
4295904893,"810186106","US8101861065","SMG",2870
4295904894,"811904101","US8119041015","CKH",4412
4295904896,"811543107","US8115431079","SEB",5150
4295904897,"811054204","US8110542045","SSP",4833
4295904898,"81211K100","US81211K1007","SEE",2820
4295904899,"46121H109","US46121H1095","IIN",3670
4295904901,"816851109","US8168511090","SRE",4932
4295904905,"816074405","US8160744053","SETFF",1382
4295904909,"820280105","US8202801051","SHAW",3490
4295904911,"817732100","US8177321002","SVT",3420
4295904912,"817565104","US8175651046","SCI",72
4295904914,"824348106","US8243481061","SHW",52
4295904917,"826546103","US8265461033","SIF",3724
4295904919,"829073105","US8290731053","SSD",3420
4295904924,"828806109","US8288061091","SPG",6798
4295904926,"832110100","US8321101003","SII",NA
4295904930,"832248108","US8322481081","SFD",2011
4295904931,"830830105","US8308301055","SKY",2451
4295904934,"833034101","US8330341012","SNA",3420
4295904935,"834376501","US8343765017","SOA",28
4295904937,"834182107","US8341821077","SLR",NA
4295904938,"835495102","US8354951027","SON",2650
4295904939,"83545G102","US83545G1022","SAH",55
4295904941,"838518108","US8385181081","SJI",4924
4295904946,"844741108","US8447411088","LUV",4512
4295904947,"842233108","US8422331087","SRNN",NA
4295904948,"844271106","US8442711060","SZBI",NA
4295904949,"844030106","US8440301062","SUG",4922
4295904951,"84265V105","US84265V1052","SCCO",10
4295904953,"845467109","US8454671095","SWN",1311
4295904954,"84610H108","US84610H1086","LSI",6798
4295904955,"847220209","US8472202097","SEH",3080
4295904956,"752246108","US7522461083","RWWI",7372
4295904966,"852061100","US8520611000","S",4813
4295904970,"853666105","US8536661056","SMP",3714
4295904972,"854231107","US8542311076","SXI",3580
4295904973,"854616109","US8546161097","SWK",3420
4295904974,"85569C107","US85569C1071","SRT",7363
4295904975,"855668109","US8556681091","SCX",3420
4295904976,"857477103","US8574771031","STT",6022
4295904979,"858586100","US8585861003","SCL",2840
4295904983,"858155203","US8581552036","SCS",2522
4295904984,"860372101","US8603721015","STC",6361
4295904986,"858495104","US8584951045","LVB",NA
4295904988,"86183P102","US86183P1021","SRI",3714
4295904996,"863667101","US8636671013","SYK",3841
4295904997,"864159108","US8641591081","RGR",3480
4295904999,"242370104","US2423701042","DFODQ",2020
4295905000,"866674104","US8666741041","SUI",6798
4295905008,"86764P109","US86764P1093","SUN",NA
4295905014,"868358102","US8683581024","SGC",23
4295905015,"869245100","US8692451003","SBBX",6022
4295905017,"","","SBOW",1311
4295905022,"87161C105","US87161C5013","SNV",6021
4295905023,"871829107","US8718291078","SYY",5140
4295905029,"872540109","US8725401090","TJX",5651
4295905032,"87484F108","US87484F1084","TALN",5130
4295905036,"878155100","US8781551002","TISI",76
4295905038,"83171T105","US83171T1051","SMME",3990
4295905039,"875465106","US8754651060","SKT",6798
4295905044,"878330109","US8783301091","TSH",6022
4295905045,"879080109","US8790801091","TRC",65
4295905046,"878555101","US8785551016","PULS",NA
4295905047,"879131100","US8791311009","TEK",NA
4295905048,"879369106","US8793691069","TFX",3841
4295905049,"87951V206","US87951V2060","TLLEQ",NA
4295905050,"879868107","US8798681073","TIN",2631
4295905051,"88033G100","US88033G1004","THC",8062
4295905053,"879433100","US8794331004","TDS",4813
4295905054,"880779103","US8807791038","TEX",3537
4295905055,"880770102","US8807701029","TER",3825
4295905060,"88162F105","US88162F1057","TTI",1311
4295905062,"882491103","US8824911031","TXI",3241
4295905063,"882508104","US8825081040","TXN",3674
4295905064,"883203101","US8832031012","TXT",3720
4295905067,"883375107","US8833751071","TGX",3825
4295905068,"883556102","US8835561023","TMO",3829
4295905071,"48282T104","US48282T1043","KAI",3550
4295905081,"885160101","US8851601018","THO",3716
4295905082,"884315102","US8843151023","TNB",NA
4295905086,"886423102","US8864231027","TDW",44
4295905089,"887389104","US8873891043","TKR",3562
4295905090,"887100105","US8871001058","TBL",NA
4295905095,"888314101","US8883141017","TTNP",2836
4295905096,"888339207","US8883392073","TIE",NA
4295905099,"88906B105","US88906B1052","TOFB",2024
4295905100,"889478103","US8894781033","TOL",1531
4295905101,"890110109","US8901101092","TMP",6022
4295905104,"891027104","US8910271043","GL",6311
4295905105,"891092108","US8910921084","TTC",3524
4295905108,"23918K108","US23918K1088","DVA",8090
4295905114,"893247106","US8932471068","TNLX",3990
4295905115,"893521104","US8935211040","T84",NA
4295905116,"893617209","US8936172092","TCI",6798
4295905120,"01923A109","US01923A1097","AHCI",8082
4295905127,"988498101","US9884981013","YUM",5812
4295905130,"950587105","US9505871056","WEN",5810
4295905131,"896522109","US8965221091","TRN",3743
4295905134,"899896104","US8998961044","TUP",3089
4295905135,"896818101","US8968181011","TGI",3720
4295905137,"901476101","US9014761012","TWIN",3560
4295905138,"","","EAF",3620
4295905139,"902549807","US9025498075","UAL",4512
4295905140,"902905827","US9029058271","MRO",1311
4295905141,"902494103","US9024941034","TSN",2015
4295905143,"902911106","US9029111062","UST",NA
4295905148,"903236107","US9032361076","URS",8711
4295905152,"15643U104","US15643U1043","LEU",14
4295905158,"904677200","US9046772003","UFI",22
4295905159,"904708104","US9047081040","UNF",72
4295905161,"907818108","US9078181081","UNP",4011
4295905165,"909205106","US9092051062","UNS",4911
4295905166,"909214108","US9092141087","UIS",7373
4295905169,"909912107","US9099121074","UCAP",NA
4295905170,"910197102","US9101971029","UDR",6798
4295905172,"70959W103","US70959W1036","PAG",55
4295905174,"903002103","US9030021037","UMH",6798
4295905175,"911363109","US9113631090","URI",7359
4295905180,"913017109","US9130171096","RTX",3724
4295905181,"911684108","US9116841084","USM",4812
4295905183,"913456109","US9134561094","UVV",5150
4295905184,"913259107","US9132591077","UTL",4931
4295905185,"91359E105","US91359E1055","UHT",6798
4295905186,"81725T100","US81725T1007","SXT",2860
4295905190,"914906102","US9149061023","UVN",NA
4295905191,"458786100","US4587861000","IN",NA
4295905194,"918866104","US9188661048","VCI",NA
4295905195,"917286205","US9172862057","UBA",6798
4295905196,"918905100","US9189051009","VHI",2810
4295905197,"918204108","US9182041080","VFC",2320
4295905198,"91913Y100","US91913Y1001","VLO",2911
4295905199,"913903100","US9139031002","UHS",8062
4295905201,"919794107","US9197941076","VLY",6021
4295905202,"91879Q109","US91879Q1094","MTN",7990
4295905207,"92552R406","US92552R4065","VVI",7389
4295905210,"92276F100","US92276F1003","VTR",6798
4295905212,"925811101","US9258111015","VCON",3669
4295905217,"928703107","US9287031077","VOLT",7363
4295905218,"928298108","US9282981086","VSH",3670
4295905222,"525558201","US5255582018","LMAT",3841
4295905226,"69901U207","US69901U2078","PDGO",1040
4295905236,"21924P103","US21924P1030","CRTX",NA
4295905240,"894749100","US8947491002","FRLI",65
4295905242,"75689M101","US75689M1018","RRGB",5812
4295905244,"101250108","US1012501086","BORT",NA
4295905247,"64118P109","US64118P1093","NLST",3674
4295905255,"747645208","US7476452088","QEGY",1311
4295905257,"980326102","US9803261026","WSFL",6211
4295905260,"36241U106","US36241U1060","GSIT",3674
4295905263,"74348T102","US74348T1025","PSEC",NA
4295905265,"643863202","US6438632027","NEBS",NA
4295905266,"86606J105","US86606J1051","SFNS",6211
4295905267,"04939R108","US04939R1086","ATLS",4922
4295905269,"519485106","US5194851060","LAWEQ",NA
4295905275,"29365M208","US29365M2089","RSLS",3845
4295905276,"607495108","US6074951087","MPAC",NA
4295905277,"61915T102","US61915T1025","PALS",6162
4295905282,"33615Q100","US33615Q1004","FSRL",6021
4295905284,"71649T104","US71649T1043","PHUN",1311
4295905287,"67778H200","US67778H2004","NBSE",2834
4295905288,"370373102","US3703731022","GMOLQ",10
4295905289,"929042109","US9290421091","VNO",6798
4295905292,"929160109","US9291601097","VMC",14
4295905294,"929297109","US9292971093","WMS",3990
4295905295,"92931B106","US92931B1061","TEG",4931
4295905296,"929566107","US9295661071","WNC",3715
4295905298,"931142103","US9311421039","WMT",5331
4295905304,"934390402","US9343904028","WRC",2340
4295905307,"939640108","US9396401088","GHC",82
4295905309,"941848103","US9418481035","WAT",3826
4295905310,"939653101","US9396531017","WRE",6798
4295905311,"94106L109","US94106L1098","WM",4953
4295905315,"942622200","US9426222009","WSO",5070
4295905316,"942749102","US9427491025","WTS",3490
4295905317,"943315101","US9433151019","WPP",2621
4295905321,"947621207","US9476212074","WEBC",NA
4295905322,"948741103","US9487411038","WRI",6798
4295905323,"806693107","US8066931077","SHF",5140
4295905324,"948849104","US9488491047","WMK",5411
4295905330,"950590109","US9505901093","WEN",NA
4295905331,"950817106","US9508171066","WSC",NA
4295905332,"958102105","US9581021055","WDC",3572
4295905337,"963320106","US9633201069","WHR",3630
4295905338,"961815305","US9618153053","DIAL",NA
4295905343,"969457100","US9694571004","WMB",4922
4295905344,"969904101","US9699041011","WSM",NA
4295905345,"976524108","US9765241081","WTT",3669
4295905346,"976657106","US9766571064","WEC",4931
4295905351,"974637100","US9746371007","WGO",3716
4295905353,"981811102","US9818111026","WOR",3310
4295905354,"978097103","US9780971035","WWW",3140
4295905355,"981475106","US9814751064","INT",5172
4295905357,"982526105","US9825261053","WWY",NA
4295905362,"988858106","US9888581066","ZLC",5944
4295905363,"41146A106","US41146A1060","SPB",3690
4295905365,"989506209","US9895062092","ZGCO",NA
4295905368,"","","PRE PR G",6321
4295905370,"03076K108","US03076K1088","ABCB",6022
4295905373,"000360206","US0003602069","AAON",3585
4295905374,"000886101","US0008861017","ADCT",NA
4295905380,"42327L101","US42327L1017","HMNY",7380
4295905393,"00207R101","US00207R1014","ATMI",2810
4295905395,"803607100","US8036071004","SRPT",2834
4295905396,"92346J108","US92346J1088","VCEL",2836
4295905402,"003654100","US0036541003","ABMD",3841
4295905403,"003830106","US0038301067","AXAS",1311
4295905405,"81765M106","US81765M1062","SERV",NA
4295905420,"004616207","US0046162071","ACMTA",NA
4295905429,"006854202","US0068542028","ADEP",3559
4295905431,"00724F101","US00724F1012","ADBE",7372
4295905433,"00738A106","US00738A1060","ADTN",3661
4295905438,"00754B103","US00754B1035","AOXY",65
4295905439,"427746102","US4277461020","HRTX",2834
4295905445,"007586100","US0075861007","DVCR",8051
4295905446,"24869P104","US24869P1049","DENN",5812
4295905448,"00760J108","US00760J1088","AEHR",3825
4295905452,"007973100","US0079731008","AEIS",3679
4295905453,"007974108","US0079741080","ADVS",7371
4295905456,"00826T108","US00826T1088","AFFX",3826
4295905468,"016230104","US0162301040","ALCO",1
4295905476,"019222108","US0192221085","AHPI",3842
4295905479,"01877H100","US01877H1005","ALMC",NA
4295905482,"808731202","US8087312026","SCGY",6794
4295905486,"83088M102","US83088M1027","SWKS",3674
4295905489,"021441100","US0214411003","ALTR",3674
4295905494,"023135106","US0231351067","AMZN",5961
4295905495,"021454103","US0214541031","ALTX",1311
4295905499,"023436108","US0234361089","AMED",8082
4295905501,"023586100","US0235861004","UHAL",7510
4295905502,"023613102","US0236131027","ASBI",6035
